ProsperScore,LoanOriginalAmount,LP_CustomerPrincipalPayments,StatedMonthlyIncome,Completed,ProsperRating (Alpha),LoanStatus
3.0,3000,3000.0,6333.333333,1,D,Completed
8.0,11000,11000.0,3800.75,1,A,Completed
,3000,3000.0,4166.666667,1,,Completed
,9700,9699.12,6666.666667,1,,Completed
,8000,568.31,2250.0,0,,Defaulted
,2000,1425.0,1916.666667,0,,Defaulted
,2500,2500.0,2833.333333,1,,Completed
,8000,7999.99,3750.0,1,,Completed
,13000,1773.14,5800.0,0,,Defaulted
5.0,1500,1500.0,1691.666667,1,E,Completed
9.0,7000,7000.0,3958.333333,1,A,Completed
5.0,4000,3999.99,2083.333333,1,HR,Completed
,3000,2999.98,0.0,1,,Completed
,3600,3600.0,0.0,1,,Completed
,5000,5000.0,4276.75,1,,Completed
,5700,5699.99,4833.333333,1,,Completed
,1250,1250.0,6908.333333,1,,Completed
1.0,1600,1600.0,5000.0,1,HR,Completed
,4500,4500.0,2561.0,1,,Completed
,5000,5001.51,3333.333333,1,,Completed
9.0,14500,14500.0,6250.0,1,AA,Completed
8.0,15000,15000.0,4750.0,1,,Completed
7.0,11000,11000.0,3175.0,1,C,Completed
8.0,7200,7200.0,13750.0,1,,Completed
,15000,15000.0,3478.5,1,,Completed
,3500,3500.0,0.0,1,,Completed
,6001,6001.0,8333.333333,1,,Completed
,7000,6999.98,3333.333333,1,,Completed
6.0,7500,7499.99,7035.0,1,E,Completed
9.0,3000,2999.98,2883.333333,1,C,Completed
10.0,10000,10000.0,2666.666667,1,AA,Completed
,6200,6200.0,2633.333333,1,,Completed
10.0,1500,1499.93,4237.5,1,AA,Completed
5.0,4000,3999.99,4333.333333,1,D,Completed
7.0,11009,11009.0,2333.333333,1,C,Completed
6.0,4000,4000.01,2916.666667,1,E,Completed
10.0,1400,1400.0,2166.666667,1,A,Completed
,4000,4000.0,2600.0,1,,Completed
2.0,2000,2000.0,4000.0,1,D,Completed
,3000,3000.0,5825.166667,1,,Completed
9.0,3637,3637.0,3900.0,1,A,Completed
6.0,10000,10000.0,6250.0,1,C,Completed
4.0,2000,2000.0,7500.0,1,HR,Completed
,1100,1100.0,2166.666667,1,,Completed
7.0,12000,11999.99,6702.916667,1,C,Completed
,1000,999.96,1125.0,1,,Completed
,7000,7000.01,2500.0,1,,Completed
5.0,4000,4000.0,2750.0,1,E,Completed
4.0,4000,4000.0,5583.333333,1,HR,Completed
,3500,3499.97,2250.0,1,,Completed
,3000,481.29,7083.333333,0,,Defaulted
9.0,6500,6499.35,7500.0,1,A,Completed
8.0,3500,3500.0,7083.333333,1,D,Completed
8.0,5000,5000.0,4250.0,1,,Completed
,7500,3561.78,2500.0,0,,Defaulted
,9999,9999.0,3333.333333,1,,Completed
,8000,8000.0,5625.0,1,,Completed
,7500,932.6,3000.0,0,,Defaulted
,15000,15000.0,10750.0,1,,Completed
,10600,10600.0,3458.333333,1,,Completed
6.0,6700,6700.0,4544.75,1,,Completed
6.0,3000,3000.0,0.0,1,D,Completed
,5000,4999.89,2666.666667,1,,Completed
6.0,3000,2999.99,1666.666667,1,C,Completed
10.0,5000,5000.0,6666.666667,1,AA,Completed
,3000,3000.0,3166.0,1,,Completed
2.0,2800,2800.0,4166.666667,1,HR,Completed
10.0,3000,3000.0,3958.333333,1,AA,Completed
7.0,9000,9000.0,18750.0,1,D,Completed
2.0,4000,3999.99,4166.666667,1,E,Completed
8.0,4000,4000.0,3500.0,1,,Completed
,6500,6500.0,7729.333333,1,,Completed
,1500,41.63,3333.333333,0,,Defaulted
9.0,3570,3570.0,5708.333333,1,A,Completed
,1025,1025.0,3166.666667,1,,Completed
2.0,4000,4000.0,3333.333333,1,E,Completed
4.0,10000,10000.0,3750.0,1,D,Completed
,1000,877.43,2600.0,0,,Defaulted
6.0,10000,10000.0,3366.666667,1,D,Completed
,5000,5000.0,1666.666667,1,,Completed
,4000,4000.0,1342.5,1,,Completed
4.0,1600,1600.0,2594.583333,1,HR,Completed
,7000,7000.0,2000.0,1,,Completed
,5000,4999.98,4166.666667,1,,Completed
4.0,4500,4500.01,3833.333333,1,HR,Completed
5.0,14000,14000.0,0.0,1,D,Completed
,1500,1500.0,14166.666667,1,,Completed
10.0,8000,8000.0,7833.333333,1,AA,Completed
,15000,14999.98,6250.0,1,,Completed
10.0,1050,1050.0,3166.666667,1,C,Completed
,2600,0.0,1733.333333,0,,Defaulted
,6000,5999.97,2925.0,1,,Completed
,1600,1599.97,5000.0,1,,Completed
10.0,3500,3500.0,4333.333333,1,AA,Completed
6.0,10000,9999.99,4631.25,1,D,Completed
,2500,681.21,2416.666667,0,,Defaulted
6.0,2750,2749.99,4000.0,1,E,Completed
5.0,15000,15000.0,12083.333333,1,D,Completed
7.0,6500,6500.0,4583.333333,1,,Completed
9.0,2475,2474.99,2083.333333,1,A,Completed
,4500,1221.72,6712.75,0,,Defaulted
,8000,8000.0,6541.666667,1,,Completed
,5000,1274.74,3750.0,0,,Defaulted
7.0,1000,1000.0,2250.0,1,D,Completed
,3500,3499.93,8594.333333,1,,Completed
10.0,5000,5000.0,5250.0,1,AA,Completed
9.0,5000,4999.98,4500.0,1,A,Completed
6.0,1000,999.99,5641.666667,1,E,Completed
3.0,1000,1000.0,8375.0,1,HR,Completed
,15000,14999.99,5000.0,1,,Completed
,2600,2600.0,1041.666667,1,,Completed
,4000,4000.0,5520.833333,1,,Completed
,3500,3500.03,1891.666667,1,,Completed
9.0,12750,12750.0,6674.333333,1,A,Completed
10.0,6000,6000.0,8333.333333,1,AA,Completed
,2000,2000.0,2916.666667,1,,Completed
7.0,5000,5000.0,11666.666667,1,,Completed
10.0,2000,145.95,10833.333333,0,A,Defaulted
7.0,15000,15000.0,5333.333333,1,C,Completed
3.0,10000,10000.0,10000.0,1,D,Completed
,10000,10000.0,2500.0,1,,Completed
8.0,6000,6000.0,7083.333333,1,,Completed
10.0,4000,4000.0,5666.666667,1,AA,Completed
3.0,10000,10000.0,5333.333333,1,D,Completed
,10000,10000.03,1916.666667,1,,Completed
,10000,10000.0,12500.0,1,,Completed
,7000,7000.0,5666.666667,1,,Completed
,5800,5800.0,7083.333333,1,,Completed
,11000,11000.02,5508.5,1,,Completed
,2550,2550.0,1166.666667,1,,Completed
7.0,6625,6624.99,10000.0,1,D,Completed
3.0,8500,8499.94,3250.0,1,,Completed
3.0,2000,2000.0,4368.0,1,E,Completed
1.0,2000,2000.0,2916.666667,1,E,Completed
9.0,2000,403.8,3198.75,0,A,Defaulted
,1000,1000.0,9750.0,1,,Completed
,6000,5999.92,3458.333333,1,,Completed
10.0,5000,5000.01,5000.0,1,AA,Completed
6.0,4000,4000.0,6666.666667,1,D,Completed
,3595,3595.0,7250.0,1,,Completed
,6000,6000.02,3794.166667,1,,Completed
,1000,999.83,0.0,1,,Completed
7.0,15000,15000.0,10000.0,1,C,Completed
5.0,5500,5500.0,4583.333333,1,C,Completed
8.0,12000,12000.0,6291.666667,1,,Completed
6.0,3400,3400.01,4988.583333,1,D,Completed
6.0,4000,4000.0,2666.666667,1,E,Completed
,2600,2599.98,8041.666667,1,,Completed
5.0,4000,4000.0,4000.0,1,D,Completed
8.0,11808,11808.09,8333.333333,1,,Completed
,1680,1680.03,2666.666667,1,,Completed
7.0,4000,4000.0,3500.0,1,D,Completed
3.0,3000,3000.0,2666.666667,1,D,Completed
9.0,1000,1000.01,4320.833333,1,C,Completed
,2500,2499.99,2500.0,1,,Completed
,2550,2550.0,12553.333333,1,,Completed
,1000,1000.0,3340.166667,1,,Completed
7.0,7500,7499.99,3500.0,1,C,Completed
9.0,4976,4976.0,4583.333333,1,C,Completed
5.0,2000,2000.0,3500.0,1,C,Completed
,1500,1500.0,7500.0,1,,Completed
,5000,5000.0,9166.666667,1,,Completed
10.0,12000,12000.0,7083.333333,1,AA,Completed
9.0,10000,10000.0,10416.666667,1,A,Completed
,2500,2505.06,6250.0,1,,Completed
,1000,1000.0,8333.333333,1,,Completed
5.0,1500,1500.0,4583.333333,1,E,Completed
10.0,6500,6500.0,5833.333333,1,AA,Completed
3.0,13000,13000.0,4500.0,1,D,Completed
,3000,3000.0,5833.333333,1,,Completed
,2500,2500.0,2916.666667,1,,Completed
,3000,3000.0,3750.0,1,,Completed
4.0,3000,934.23,1833.333333,0,HR,Defaulted
,4000,4000.02,3833.333333,1,,Completed
,10100,10100.02,4333.333333,1,,Completed
5.0,5000,4999.76,4166.666667,1,HR,Completed
,7000,6999.99,9333.333333,1,,Completed
,6000,6000.0,6500.0,1,,Completed
,3000,1886.26,2166.666667,0,,Defaulted
,5000,5000.0,3333.333333,1,,Completed
4.0,2500,2499.99,4000.0,1,HR,Completed
2.0,2000,2000.0,5215.583333,1,HR,Completed
9.0,3000,2999.99,3166.666667,1,C,Completed
7.0,9250,9232.33,2731.75,1,D,Completed
,1850,1850.0,4166.666667,1,,Completed
4.0,2500,2500.0,2608.333333,1,D,Completed
,3100,3142.29,1458.333333,1,,Completed
6.0,3500,3500.0,5833.333333,1,D,Completed
,7300,7300.0,5250.0,1,,Completed
,7000,7000.01,6258.333333,1,,Completed
8.0,10000,10000.0,5025.0,1,,Completed
,1000,1000.0,5000.0,1,,Completed
,7000,6999.99,2916.666667,1,,Completed
,3000,2999.33,3669.75,1,,Completed
,10000,9999.23,9166.666667,1,,Completed
,5000,2542.01,3033.333333,0,,Defaulted
,3000,2999.98,3666.666667,1,,Completed
,1000,1000.0,2083.333333,1,,Completed
,4000,4000.0,4250.0,1,,Completed
,3000,2999.98,2500.0,1,,Completed
8.0,1000,1000.0,1750.0,1,E,Completed
,1000,999.55,5195.166667,1,,Completed
4.0,4000,69.26,3833.333333,0,HR,Defaulted
5.0,4000,4000.0,5833.333333,1,HR,Completed
9.0,5000,5000.0,5833.333333,1,AA,Completed
8.0,7000,640.55,1666.666667,0,,Defaulted
3.0,5000,5000.0,3333.333333,1,E,Completed
3.0,4000,4000.0,2916.666667,1,E,Completed
,6000,6000.0,7000.0,1,,Completed
,5000,5000.0,4333.333333,1,,Completed
,12000,12000.01,2316.666667,1,,Completed
8.0,8000,8000.0,4316.0,1,,Completed
,3001,3001.0,6666.666667,1,,Completed
,12000,12031.34,12860.666667,1,,Completed
9.0,3000,1311.3,2500.0,0,AA,Defaulted
5.0,7500,7500.0,2916.666667,1,E,Completed
,1000,68.29,1386.666667,0,,Defaulted
,3000,3000.0,833.333333,1,,Completed
7.0,7500,7500.0,4166.666667,1,D,Completed
6.0,2800,2800.0,4248.083333,1,D,Completed
,5000,5000.0,3500.0,1,,Completed
,5000,5000.0,2426.666667,1,,Completed
,6500,6500.0,3166.666667,1,,Completed
8.0,5000,5000.0,1666.666667,1,A,Completed
5.0,4985,4985.0,2166.666667,1,HR,Completed
,5000,5000.0,7250.0,1,,Completed
,1000,1000.0,3333.333333,1,,Completed
,7000,7000.0,4750.0,1,,Completed
,15000,13956.27,2773.333333,1,,Completed
5.0,9500,9500.0,3933.333333,1,D,Completed
,25000,6899.9,3000.0,0,,Defaulted
10.0,8590,8590.0,8055.5,1,AA,Completed
,1000,999.99,6250.0,1,,Completed
2.0,5800,5800.0,9166.666667,1,D,Completed
9.0,5200,5200.0,2250.0,1,A,Completed
4.0,3600,3600.0,883.333333,1,HR,Completed
,3000,2525.24,5000.0,0,,Defaulted
,3200,150.51,3333.333333,0,,Defaulted
,10000,561.21,2391.666667,0,,Defaulted
,11750,11749.84,5000.0,1,,Completed
,1000,128.13,2458.333333,0,,Defaulted
6.0,2900,2900.0,2500.0,1,E,Completed
,25000,3489.14,14750.0,0,,Defaulted
8.0,2500,2500.0,2916.666667,1,,Completed
5.0,5500,5500.0,8410.833333,1,E,Completed
,5100,207.2,2383.333333,0,,Defaulted
,1000,1000.0,0.0,1,,Completed
7.0,1000,1000.0,0.0,1,D,Completed
,5000,5000.0,8333.333333,1,,Completed
8.0,12500,12500.0,7407.916667,1,,Completed
,3035,1001.77,2916.666667,0,,Defaulted
2.0,2400,2400.0,2500.0,1,HR,Completed
,3500,3500.0,3333.333333,1,,Completed
,1500,1500.0,2000.0,1,,Completed
,3000,3000.0,1666.666667,1,,Completed
2.0,4000,4000.0,4333.333333,1,E,Completed
,17850,2837.18,6250.0,0,,Defaulted
3.0,4000,4000.0,100.0,1,HR,Completed
7.0,7500,7500.0,2500.0,1,D,Completed
,3000,3000.0,2916.666667,1,,Completed
9.0,1500,1500.0,1986.666667,1,C,Completed
8.0,3000,3000.0,4583.333333,1,,Completed
7.0,5000,4999.99,2861.75,1,C,Completed
,5000,4999.99,4166.666667,1,,Completed
5.0,15000,15000.0,6250.0,1,D,Completed
2.0,2000,2000.0,7500.0,1,HR,Completed
,1000,999.99,3000.0,1,,Completed
9.0,1000,1000.0,416.666667,1,A,Completed
,5000,4928.53,2833.333333,0,,Defaulted
,5000,5000.0,1250.0,1,,Completed
7.0,15000,15000.0,6250.0,1,D,Completed
,5000,499.26,3436.333333,0,,Defaulted
3.0,3000,3000.0,4333.333333,1,D,Completed
5.0,13500,13500.0,8666.666667,1,D,Completed
,7000,2828.07,5416.666667,0,,Defaulted
6.0,7500,7499.99,4583.333333,1,C,Completed
,1350,1350.0,1750.0,1,,Completed
3.0,4000,4000.0,8500.0,1,HR,Completed
,3000,2999.77,4000.0,1,,Completed
5.0,3000,3000.0,3533.0,1,HR,Completed
2.0,3000,3000.0,3500.0,1,E,Completed
,10000,9999.99,3166.666667,1,,Completed
,1000,134.27,1583.333333,0,,Defaulted
8.0,3000,3000.0,4333.333333,1,D,Completed
,15000,15000.0,6041.666667,1,,Completed
7.0,4500,4499.18,5666.666667,1,D,Completed
,1500,207.38,5416.666667,0,,Defaulted
,4000,4000.0,6250.0,1,,Completed
8.0,1200,1200.01,3250.0,1,,Completed
10.0,1000,999.99,3883.083333,1,C,Completed
4.0,8000,8000.0,3750.0,1,HR,Completed
5.0,2000,2000.0,6666.666667,1,HR,Completed
,1000,1000.0,1916.666667,1,,Completed
,5000,4999.99,5416.666667,1,,Completed
,3000,3000.0,6666.666667,1,,Completed
,6000,3829.03,3750.0,0,,Defaulted
9.0,1000,351.4,4250.0,0,C,Defaulted
,3500,2417.96,3750.0,0,,Defaulted
,2000,2071.25,2708.333333,1,,Completed
,15000,15000.0,4091.25,1,,Completed
,8000,7999.97,4750.0,1,,Completed
,8500,8500.0,5000.0,1,,Completed
,10000,10000.0,3566.666667,1,,Completed
,7500,7500.03,4583.333333,1,,Completed
8.0,7000,7000.0,3416.666667,1,,Completed
,1000,1000.0,8500.0,1,,Completed
5.0,5000,5000.0,2666.666667,1,D,Completed
,15000,14999.13,0.0,1,,Completed
2.0,4000,4000.0,4041.666667,1,HR,Completed
,8280,8280.0,4916.666667,1,,Completed
2.0,5000,5000.0,4041.666667,1,HR,Completed
6.0,2000,2000.0,3083.333333,1,D,Completed
9.0,9900,9900.0,14583.333333,1,A,Completed
5.0,1000,999.61,0.0,1,E,Completed
7.0,2000,2000.0,2500.0,1,D,Completed
,10000,10000.0,4166.666667,1,,Completed
,2500,2500.0,1416.666667,1,,Completed
,3000,164.71,2937.5,0,,Defaulted
6.0,8630,8630.0,3933.333333,1,A,Completed
,3500,3500.0,3575.25,1,,Completed
,2500,2500.0,3083.333333,1,,Completed
9.0,2500,2500.0,2916.666667,1,A,Completed
,7250,7249.97,4500.0,1,,Completed
6.0,4000,4000.0,0.0,1,D,Completed
,1500,1499.99,2000.0,1,,Completed
7.0,4500,4500.0,6666.666667,1,C,Completed
,1000,995.01,4416.666667,1,,Completed
5.0,8000,8000.0,4583.333333,1,C,Completed
,1600,1600.03,750.0,1,,Completed
6.0,5200,5200.0,4736.666667,1,E,Completed
,1250,1250.0,16666.666667,1,,Completed
8.0,8500,8500.0,6666.666667,1,,Completed
,2500,2500.0,3269.5,1,,Completed
,1900,1905.52,5741.666667,1,,Completed
,2000,2000.0,7416.666667,1,,Completed
10.0,7500,7499.99,3727.5,1,AA,Completed
1.0,4500,4500.0,6200.0,1,E,Completed
10.0,1000,1000.0,10000.0,1,AA,Completed
,2500,2500.0,6250.0,1,,Completed
8.0,4000,4000.0,6833.333333,1,,Completed
,7500,7500.02,4416.666667,1,,Completed
,1000,999.99,9583.333333,1,,Completed
,1100,1100.0,1733.333333,1,,Completed
,5500,262.58,4347.833333,0,,Defaulted
10.0,1000,1000.0,1967.333333,1,AA,Completed
7.0,6000,4467.71,2999.0,0,D,Defaulted
5.0,7500,7500.0,4333.333333,1,E,Completed
7.0,5346,5346.0,1250.0,1,C,Completed
8.0,10000,9999.18,11666.666667,1,A,Completed
6.0,10000,10000.0,4583.333333,1,D,Completed
4.0,7000,7000.0,6250.0,1,D,Completed
3.0,4000,4000.0,5416.666667,1,HR,Completed
,5000,5000.4,4333.333333,1,,Completed
,7500,7500.02,0.0,1,,Completed
,3625,3624.99,2666.666667,1,,Completed
,7000,7000.0,3333.333333,1,,Completed
,2000,2000.0,13750.0,1,,Completed
9.0,10000,9999.99,11333.333333,1,,Completed
8.0,5500,5500.0,5049.083333,1,,Completed
6.0,15000,15000.0,7250.0,1,,Completed
9.0,7500,7500.0,5666.666667,1,AA,Completed
6.0,3500,3499.99,3466.666667,1,E,Completed
,2500,2500.02,2000.0,1,,Completed
2.0,4000,3999.99,3500.0,1,E,Completed
,3000,3000.0,2750.0,1,,Completed
,1000,1000.0,1833.333333,1,,Completed
7.0,7500,7500.0,10033.166667,1,D,Completed
,1500,1500.01,2083.333333,1,,Completed
10.0,5000,5000.0,9166.666667,1,AA,Completed
3.0,4000,4000.0,2083.333333,1,HR,Completed
8.0,3360,3360.0,7916.666667,1,,Completed
,2501,614.08,2400.0,0,,Defaulted
,9000,9000.0,4583.333333,1,,Completed
,4500,4176.59,4250.0,1,,Completed
10.0,3500,3500.0,3250.0,1,AA,Completed
10.0,4000,4000.0,5000.0,1,A,Completed
,2600,2600.0,916.666667,1,,Completed
5.0,3000,496.29,1500.0,0,E,Defaulted
,7500,7500.0,3500.0,1,,Completed
6.0,3350,3350.0,4666.666667,1,E,Completed
,6000,1325.39,2833.333333,0,,Defaulted
8.0,2500,2500.0,2916.666667,1,A,Completed
,3000,3000.0,4583.333333,1,,Completed
,3000,2999.18,2083.333333,1,,Completed
,2500,2500.0,1666.666667,1,,Completed
,6000,5999.99,4813.166667,1,,Completed
8.0,2300,2299.99,3000.0,1,,Completed
9.0,6000,6000.0,3000.0,1,A,Completed
,4900,4900.0,6666.666667,1,,Completed
9.0,2500,2499.99,7916.666667,1,C,Completed
4.0,4000,3999.99,6329.5,1,HR,Completed
,2500,2499.98,4763.833333,1,,Completed
,12950,4365.68,7083.333333,0,,Defaulted
2.0,4000,3999.99,3583.333333,1,HR,Completed
6.0,10000,10000.0,2833.333333,1,D,Completed
,10000,10000.0,7066.666667,1,,Completed
9.0,4900,4900.01,6291.666667,1,AA,Completed
7.0,2300,2300.0,6250.0,1,D,Completed
,10000,10000.0,5000.0,1,,Completed
4.0,4000,4000.0,4284.0,1,E,Completed
7.0,12500,12500.0,4333.333333,1,,Completed
,2000,2000.0,5000.0,1,,Completed
6.0,4000,4000.0,3416.666667,1,E,Completed
4.0,2700,2700.0,3250.0,1,C,Completed
,3000,3000.0,3195.833333,1,,Completed
,4000,4000.02,1083.333333,1,,Completed
,7500,7499.98,0.0,1,,Completed
,12000,12000.0,8750.0,1,,Completed
,1000,999.99,5416.666667,1,,Completed
8.0,9300,9300.01,11666.666667,1,,Completed
,1200,48.74,2665.833333,0,,Defaulted
10.0,14802,14801.62,10416.666667,1,AA,Completed
8.0,3000,3000.0,5416.666667,1,D,Completed
,2550,2550.0,14583.333333,1,,Completed
6.0,4500,4500.0,4333.333333,1,C,Completed
,9999,9999.0,7587.916667,1,,Completed
,2000,287.59,4750.0,0,,Defaulted
,5700,5700.0,4583.333333,1,,Completed
10.0,3500,3500.0,3833.333333,1,AA,Completed
5.0,15000,14999.99,4583.333333,1,C,Completed
5.0,7500,7500.0,0.0,1,E,Completed
6.0,9000,9000.01,5416.666667,1,AA,Completed
10.0,6500,6500.0,4875.0,1,AA,Completed
8.0,3000,3000.0,4825.583333,1,A,Completed
3.0,4000,280.88,7452.833333,0,HR,Defaulted
,10000,10000.0,4378.833333,1,,Completed
,6001,6001.0,3500.0,1,,Completed
4.0,4000,4000.0,3166.666667,1,C,Completed
8.0,10000,10000.0,4166.666667,1,,Completed
,12800,1757.71,5416.666667,0,,Defaulted
5.0,7500,413.34,4583.333333,0,D,Defaulted
,2000,104.62,7000.0,0,,Defaulted
,3500,1232.68,8166.666667,0,,Defaulted
,4500,4500.0,3416.666667,1,,Completed
,1500,1500.0,2500.0,1,,Completed
8.0,4500,4500.0,4500.0,1,,Completed
,2000,2000.0,2750.0,1,,Completed
,10000,10000.0,2205.75,1,,Completed
,7000,7000.0,2900.0,1,,Completed
7.0,5000,5000.0,4270.833333,1,D,Completed
1.0,2000,2000.0,2908.333333,1,HR,Completed
,9000,9000.0,8333.333333,1,,Completed
4.0,4000,4000.0,6666.666667,1,E,Completed
,3000,3014.99,2000.0,1,,Completed
,5000,4999.98,3750.0,1,,Completed
4.0,2000,2000.0,5500.0,1,C,Completed
7.0,2785,2785.0,5416.666667,1,,Completed
5.0,4000,4000.0,10500.0,1,HR,Completed
4.0,4500,4500.0,3333.333333,1,HR,Completed
6.0,5000,5000.0,4166.666667,1,D,Completed
,5000,5000.0,7000.0,1,,Completed
10.0,2000,1999.99,3500.0,1,A,Completed
,3500,199.72,1000.0,0,,Defaulted
,6000,6000.0,4166.666667,1,,Completed
3.0,4000,4000.0,7083.333333,1,E,Completed
,4300,4300.0,2083.333333,1,,Completed
,10000,10000.01,8031.333333,1,,Completed
,2500,2500.0,5500.0,1,,Completed
7.0,10000,10000.0,4250.0,1,C,Completed
8.0,7500,7500.0,4740.166667,1,,Completed
,3000,3000.0,3333.333333,1,,Completed
4.0,4000,4000.0,3583.333333,1,HR,Completed
8.0,15000,14999.99,7375.0,1,,Completed
,9000,564.97,4260.0,0,,Defaulted
,10500,10500.0,3983.333333,1,,Completed
10.0,7000,7000.0,5416.666667,1,A,Completed
,5000,1820.75,2083.333333,0,,Defaulted
3.0,4000,4000.0,10000.0,1,HR,Completed
,6500,6500.0,3333.333333,1,,Completed
9.0,10500,10500.0,5000.0,1,,Completed
5.0,2500,1209.92,9166.666667,0,D,Defaulted
6.0,15000,6302.68,7000.0,0,C,Defaulted
7.0,4500,4500.0,3500.0,1,C,Completed
8.0,4000,3999.99,5000.0,1,,Completed
,8300,8300.02,3166.666667,1,,Completed
6.0,2000,2000.0,2666.666667,1,D,Completed
,15000,14999.99,13500.0,1,,Completed
7.0,5000,5000.0,2750.0,1,A,Completed
,4000,689.99,5500.0,0,,Defaulted
,10000,9999.98,4315.0,1,,Completed
10.0,1000,999.68,6291.666667,1,A,Completed
,3000,3000.0,2083.333333,1,,Completed
9.0,9000,9000.0,3674.666667,1,AA,Completed
,10000,642.63,5000.0,0,,Defaulted
,15000,899.43,5773.333333,0,,Defaulted
6.0,3500,3500.0,6500.0,1,HR,Completed
,1200,1199.99,8973.333333,1,,Completed
9.0,2000,2000.0,2264.25,1,C,Completed
,4000,4000.0,3750.0,1,,Completed
,7250,7250.0,2666.666667,1,,Completed
,12000,12000.0,4583.333333,1,,Completed
,15000,15000.0,8333.333333,1,,Completed
,10000,10000.01,3833.333333,1,,Completed
9.0,15000,15000.0,5845.0,1,A,Completed
,5000,4999.99,9000.0,1,,Completed
7.0,2000,2000.0,9166.666667,1,D,Completed
,5000,4999.99,7083.333333,1,,Completed
,9000,2651.18,13333.333333,0,,Defaulted
7.0,10000,9999.99,2750.0,1,C,Completed
,7500,7500.0,5833.333333,1,,Completed
,1500,1500.01,4333.333333,1,,Completed
1.0,2000,2000.0,3333.666667,1,E,Completed
,5000,5000.0,4666.666667,1,,Completed
,4622,4622.0,2416.25,1,,Completed
,1000,1000.0,4166.666667,1,,Completed
,1000,1000.0,2500.0,1,,Completed
,25000,1682.67,9833.333333,0,,Defaulted
,2500,327.13,2083.333333,0,,Defaulted
8.0,4000,4000.01,6666.666667,1,A,Completed
8.0,6000,6000.0,5739.833333,1,A,Completed
,6500,6500.0,1416.666667,1,,Completed
,7100,7100.0,3166.666667,1,,Completed
,3800,3799.92,3333.333333,1,,Completed
4.0,6000,6000.0,2583.333333,1,HR,Completed
,3000,236.08,3000.0,0,,Defaulted
8.0,3000,3000.0,4166.666667,1,E,Completed
,5000,199.64,4000.0,0,,Defaulted
6.0,7500,7500.0,2000.0,1,HR,Completed
,2800,2800.0,3833.333333,1,,Completed
8.0,12000,10992.71,4790.916667,0,,Defaulted
,5000,5000.01,6666.666667,1,,Completed
,3000,80.4,1981.916667,0,,Defaulted
,8000,8000.0,0.0,1,,Completed
9.0,9000,9000.0,13750.0,1,AA,Completed
,15000,15000.0,2537.5,1,,Completed
7.0,7500,7499.06,5166.666667,1,D,Completed
,1900,1900.0,4333.333333,1,,Completed
,5000,5000.0,8333.333333,1,,Completed
1.0,4000,69.82,2800.0,0,HR,Defaulted
,6500,6500.0,2500.0,1,,Completed
8.0,5500,5500.0,6873.166667,1,D,Completed
,2500,2500.0,4887.5,1,,Completed
,7500,940.9,5416.666667,0,,Defaulted
,7000,7000.0,4583.333333,1,,Completed
8.0,5000,4999.99,7558.333333,1,,Completed
,5000,5000.0,3833.333333,1,,Completed
,2550,2550.0,1000.0,1,,Completed
9.0,4000,4000.0,5416.666667,1,A,Completed
7.0,13000,13000.0,4166.666667,1,D,Completed
8.0,7000,7000.0,6250.0,1,,Completed
,10000,10000.02,5225.0,1,,Completed
,3500,3500.0,6500.0,1,,Completed
,7000,7000.0,0.083333,1,,Completed
,2000,2000.0,5141.666667,1,,Completed
,6500,6499.99,0.0,1,,Completed
,15000,14999.99,6250.0,1,,Completed
,4000,4000.0,10000.0,1,,Completed
,1000,489.33,1640.0,0,,Defaulted
10.0,1750,1749.98,8154.0,1,C,Completed
,9000,9000.0,3025.0,1,,Completed
10.0,2000,2000.0,4166.666667,1,AA,Completed
9.0,13000,13000.0,4166.666667,1,A,Completed
6.0,5000,5000.0,4291.666667,1,C,Completed
6.0,5000,5000.0,4166.666667,1,D,Completed
2.0,3500,3499.99,16250.0,1,C,Completed
6.0,2500,2500.0,3333.333333,1,D,Completed
8.0,3180,3180.0,5715.416667,1,E,Completed
,5000,4868.29,3583.333333,1,,Completed
,7500,7499.97,4000.0,1,,Completed
,3500,3500.0,6666.666667,1,,Completed
,3500,3499.51,7666.666667,1,,Completed
7.0,3500,3500.0,4750.0,1,D,Completed
6.0,10000,1701.43,9833.333333,0,C,Defaulted
8.0,2000,1999.99,2166.666667,1,E,Completed
,1000,1005.22,1833.333333,1,,Completed
10.0,7500,7500.0,9583.333333,1,AA,Completed
4.0,4000,4000.0,5629.166667,1,HR,Completed
4.0,5500,5500.0,1000.0,1,E,Completed
5.0,3000,3000.0,12500.0,1,E,Completed
8.0,3000,3000.0,6666.666667,1,,Completed
5.0,6000,5999.99,3166.666667,1,D,Completed
5.0,12500,12499.99,7666.666667,1,D,Completed
4.0,4000,4000.0,1490.0,1,HR,Completed
5.0,3000,3000.0,2058.5,1,E,Completed
,3000,2999.99,4040.0,1,,Completed
,4000,4000.0,1250.0,1,,Completed
,1000,1000.0,6500.0,1,,Completed
,15000,15000.0,9556.75,1,,Completed
,1000,999.98,2500.0,1,,Completed
,5000,5000.0,4833.333333,1,,Completed
,4000,918.86,4233.333333,0,,Defaulted
4.0,1750,1750.0,2041.666667,1,HR,Completed
